,Count,Generation,Sex,Run
11,3822,11,Female,clvr_cost_0_intro_0.1_2
12,3615,12,Female,clvr_cost_0_intro_0.1_2
13,3536,13,Female,clvr_cost_0_intro_0.1_2
14,3421,14,Female,clvr_cost_0_intro_0.1_2
15,3737,15,Female,clvr_cost_0_intro_0.1_2
16,4347,16,Female,clvr_cost_0_intro_0.1_2
17,4871,17,Female,clvr_cost_0_intro_0.1_2
18,4866,18,Female,clvr_cost_0_intro_0.1_2
19,5051,19,Female,clvr_cost_0_intro_0.1_2
20,4862,20,Female,clvr_cost_0_intro_0.1_2
21,4788,21,Female,clvr_cost_0_intro_0.1_2
22,4940,22,Female,clvr_cost_0_intro_0.1_2
23,4968,23,Female,clvr_cost_0_intro_0.1_2
24,4993,24,Female,clvr_cost_0_intro_0.1_2
25,5016,25,Female,clvr_cost_0_intro_0.1_2
26,4923,26,Female,clvr_cost_0_intro_0.1_2
27,4816,27,Female,clvr_cost_0_intro_0.1_2
28,4903,28,Female,clvr_cost_0_intro_0.1_2
29,4985,29,Female,clvr_cost_0_intro_0.1_2
30,4959,30,Female,clvr_cost_0_intro_0.1_2
31,4943,31,Female,clvr_cost_0_intro_0.1_2
32,4953,32,Female,clvr_cost_0_intro_0.1_2
33,5005,33,Female,clvr_cost_0_intro_0.1_2
34,5051,34,Female,clvr_cost_0_intro_0.1_2
35,4902,35,Female,clvr_cost_0_intro_0.1_2
36,4989,36,Female,clvr_cost_0_intro_0.1_2
37,5053,37,Female,clvr_cost_0_intro_0.1_2
38,4844,38,Female,clvr_cost_0_intro_0.1_2
39,4881,39,Female,clvr_cost_0_intro_0.1_2
40,4915,40,Female,clvr_cost_0_intro_0.1_2
41,4942,41,Female,clvr_cost_0_intro_0.1_2
42,4815,42,Female,clvr_cost_0_intro_0.1_2
43,4893,43,Female,clvr_cost_0_intro_0.1_2
44,4959,44,Female,clvr_cost_0_intro_0.1_2
45,4975,45,Female,clvr_cost_0_intro_0.1_2
46,4918,46,Female,clvr_cost_0_intro_0.1_2
47,4866,47,Female,clvr_cost_0_intro_0.1_2
48,5015,48,Female,clvr_cost_0_intro_0.1_2
49,5003,49,Female,clvr_cost_0_intro_0.1_2
50,4817,50,Female,clvr_cost_0_intro_0.1_2
51,6000,0,Male,clvr_cost_0_intro_0.1_2
