,Count,Generation,Sex,Run
0,5000,0,Female,mc_prob_0_FC_0_1
1,4545,1,Female,mc_prob_0_FC_0_1
2,4461,2,Female,mc_prob_0_FC_0_1
3,4286,3,Female,mc_prob_0_FC_0_1
4,4088,4,Female,mc_prob_0_FC_0_1
5,3802,5,Female,mc_prob_0_FC_0_1
6,3547,6,Female,mc_prob_0_FC_0_1
7,3500,7,Female,mc_prob_0_FC_0_1
8,3925,8,Female,mc_prob_0_FC_0_1
9,4500,9,Female,mc_prob_0_FC_0_1
10,4974,10,Female,mc_prob_0_FC_0_1
11,4988,11,Female,mc_prob_0_FC_0_1
12,4905,12,Female,mc_prob_0_FC_0_1
13,4973,13,Female,mc_prob_0_FC_0_1
14,5002,14,Female,mc_prob_0_FC_0_1
15,4962,15,Female,mc_prob_0_FC_0_1
16,4886,16,Female,mc_prob_0_FC_0_1
17,5017,17,Female,mc_prob_0_FC_0_1
18,4994,18,Female,mc_prob_0_FC_0_1
19,4900,19,Female,mc_prob_0_FC_0_1
20,4883,20,Female,mc_prob_0_FC_0_1
21,4799,21,Female,mc_prob_0_FC_0_1
22,4812,22,Female,mc_prob_0_FC_0_1
23,4952,23,Female,mc_prob_0_FC_0_1
24,4829,24,Female,mc_prob_0_FC_0_1
25,4791,25,Female,mc_prob_0_FC_0_1
26,4825,26,Female,mc_prob_0_FC_0_1
27,4948,27,Female,mc_prob_0_FC_0_1
28,4849,28,Female,mc_prob_0_FC_0_1
29,4860,29,Female,mc_prob_0_FC_0_1
30,4856,30,Female,mc_prob_0_FC_0_1
31,4881,31,Female,mc_prob_0_FC_0_1
32,4904,32,Female,mc_prob_0_FC_0_1
33,4965,33,Female,mc_prob_0_FC_0_1
34,4978,34,Female,mc_prob_0_FC_0_1
35,4948,35,Female,mc_prob_0_FC_0_1
36,4903,36,Female,mc_prob_0_FC_0_1
37,5038,37,Female,mc_prob_0_FC_0_1
38,4922,38,Female,mc_prob_0_FC_0_1
39,4853,39,Female,mc_prob_0_FC_0_1
40,4909,40,Female,mc_prob_0_FC_0_1
41,4879,41,Female,mc_prob_0_FC_0_1
42,5031,42,Female,mc_prob_0_FC_0_1
43,5021,43,Female,mc_prob_0_FC_0_1
44,5127,44,Female,mc_prob_0_FC_0_1
45,4975,45,Female,mc_prob_0_FC_0_1
46,4851,46,Female,mc_prob_0_FC_0_1
47,4877,47,Female,mc_prob_0_FC_0_1
48,4860,48,Female,mc_prob_0_FC_0_1
49,5008,49,Female,mc_prob_0_FC_0_1
50,4952,50,Female,mc_prob_0_FC_0_1
51,6000,0,Male,mc_prob_0_FC_0_1
52,4577,1,Male,mc_prob_0_FC_0_1
53,4593,2,Male,mc_prob_0_FC_0_1
54,4355,3,Male,mc_prob_0_FC_0_1
55,4152,4,Male,mc_prob_0_FC_0_1
56,3874,5,Male,mc_prob_0_FC_0_1
57,3586,6,Male,mc_prob_0_FC_0_1
58,3515,7,Male,mc_prob_0_FC_0_1
59,3936,8,Male,mc_prob_0_FC_0_1
60,4588,9,Male,mc_prob_0_FC_0_1
61,4981,10,Male,mc_prob_0_FC_0_1
62,5132,11,Male,mc_prob_0_FC_0_1
63,4912,12,Male,mc_prob_0_FC_0_1
64,5014,13,Male,mc_prob_0_FC_0_1
65,5022,14,Male,mc_prob_0_FC_0_1
66,5064,15,Male,mc_prob_0_FC_0_1
67,4933,16,Male,mc_prob_0_FC_0_1
68,5034,17,Male,mc_prob_0_FC_0_1
69,5016,18,Male,mc_prob_0_FC_0_1
70,4985,19,Male,mc_prob_0_FC_0_1
71,5039,20,Male,mc_prob_0_FC_0_1
72,4950,21,Male,mc_prob_0_FC_0_1
73,4924,22,Male,mc_prob_0_FC_0_1
74,5147,23,Male,mc_prob_0_FC_0_1
75,5014,24,Male,mc_prob_0_FC_0_1
76,5028,25,Male,mc_prob_0_FC_0_1
77,4889,26,Male,mc_prob_0_FC_0_1
78,5048,27,Male,mc_prob_0_FC_0_1
79,4950,28,Male,mc_prob_0_FC_0_1
80,4883,29,Male,mc_prob_0_FC_0_1
81,4909,30,Male,mc_prob_0_FC_0_1
82,5002,31,Male,mc_prob_0_FC_0_1
83,5022,32,Male,mc_prob_0_FC_0_1
84,4984,33,Male,mc_prob_0_FC_0_1
85,5063,34,Male,mc_prob_0_FC_0_1
86,5157,35,Male,mc_prob_0_FC_0_1
87,4943,36,Male,mc_prob_0_FC_0_1
88,5074,37,Male,mc_prob_0_FC_0_1
89,5023,38,Male,mc_prob_0_FC_0_1
90,4997,39,Male,mc_prob_0_FC_0_1
91,4996,40,Male,mc_prob_0_FC_0_1
92,4963,41,Male,mc_prob_0_FC_0_1
93,5039,42,Male,mc_prob_0_FC_0_1
94,5092,43,Male,mc_prob_0_FC_0_1
95,5198,44,Male,mc_prob_0_FC_0_1
96,4989,45,Male,mc_prob_0_FC_0_1
97,4985,46,Male,mc_prob_0_FC_0_1
98,4985,47,Male,mc_prob_0_FC_0_1
99,4985,48,Male,mc_prob_0_FC_0_1
100,5017,49,Male,mc_prob_0_FC_0_1
101,5046,50,Male,mc_prob_0_FC_0_1
,Count,Generation,Sex,Run
0,5000,0,Female,mc_prob_0_FC_0_2
1,4598,1,Female,mc_prob_0_FC_0_2
2,4503,2,Female,mc_prob_0_FC_0_2
3,4350,3,Female,mc_prob_0_FC_0_2
4,4150,4,Female,mc_prob_0_FC_0_2
5,3943,5,Female,mc_prob_0_FC_0_2
6,3553,6,Female,mc_prob_0_FC_0_2
7,3507,7,Female,mc_prob_0_FC_0_2
8,3804,8,Female,mc_prob_0_FC_0_2
9,4564,9,Female,mc_prob_0_FC_0_2
10,4979,10,Female,mc_prob_0_FC_0_2
11,4997,11,Female,mc_prob_0_FC_0_2
12,4958,12,Female,mc_prob_0_FC_0_2
13,4966,13,Female,mc_prob_0_FC_0_2
14,4897,14,Female,mc_prob_0_FC_0_2
