,Count,Generation,Sex,Run
0,5000,0,Female,mc_prob_0_FC_0_1
1,4299,1,Female,mc_prob_0_FC_0_1
2,4264,2,Female,mc_prob_0_FC_0_1
3,4185,3,Female,mc_prob_0_FC_0_1
4,4065,4,Female,mc_prob_0_FC_0_1
5,3954,5,Female,mc_prob_0_FC_0_1
6,3767,6,Female,mc_prob_0_FC_0_1
7,3479,7,Female,mc_prob_0_FC_0_1
8,3524,8,Female,mc_prob_0_FC_0_1
9,3856,9,Female,mc_prob_0_FC_0_1
10,4505,10,Female,mc_prob_0_FC_0_1
11,4859,11,Female,mc_prob_0_FC_0_1
12,4884,12,Female,mc_prob_0_FC_0_1
13,4925,13,Female,mc_prob_0_FC_0_1
14,5005,14,Female,mc_prob_0_FC_0_1
15,5044,15,Female,mc_prob_0_FC_0_1
16,4985,16,Female,mc_prob_0_FC_0_1
17,5026,17,Female,mc_prob_0_FC_0_1
18,4984,18,Female,mc_prob_0_FC_0_1
19,4998,19,Female,mc_prob_0_FC_0_1
20,5026,20,Female,mc_prob_0_FC_0_1
21,5021,21,Female,mc_prob_0_FC_0_1
22,4991,22,Female,mc_prob_0_FC_0_1
23,4887,23,Female,mc_prob_0_FC_0_1
24,4988,24,Female,mc_prob_0_FC_0_1
25,5062,25,Female,mc_prob_0_FC_0_1
26,5029,26,Female,mc_prob_0_FC_0_1
27,5041,27,Female,mc_prob_0_FC_0_1
28,5093,28,Female,mc_prob_0_FC_0_1
29,5031,29,Female,mc_prob_0_FC_0_1
30,5059,30,Female,mc_prob_0_FC_0_1
31,4901,31,Female,mc_prob_0_FC_0_1
32,4908,32,Female,mc_prob_0_FC_0_1
33,4974,33,Female,mc_prob_0_FC_0_1
34,4996,34,Female,mc_prob_0_FC_0_1
35,4890,35,Female,mc_prob_0_FC_0_1
36,4957,36,Female,mc_prob_0_FC_0_1
37,4930,37,Female,mc_prob_0_FC_0_1
38,4903,38,Female,mc_prob_0_FC_0_1
39,4869,39,Female,mc_prob_0_FC_0_1
40,4925,40,Female,mc_prob_0_FC_0_1
41,5028,41,Female,mc_prob_0_FC_0_1
