,Count,Generation,Sex,Run
0,5000,0,Female,mc_prob_0_FC_0_1
1,4306,1,Female,mc_prob_0_FC_0_1
2,4051,2,Female,mc_prob_0_FC_0_1
3,4104,3,Female,mc_prob_0_FC_0_1
4,4156,4,Female,mc_prob_0_FC_0_1
5,4051,5,Female,mc_prob_0_FC_0_1
6,3763,6,Female,mc_prob_0_FC_0_1
7,3622,7,Female,mc_prob_0_FC_0_1
8,3574,8,Female,mc_prob_0_FC_0_1
9,3440,9,Female,mc_prob_0_FC_0_1
10,3645,10,Female,mc_prob_0_FC_0_1
11,4246,11,Female,mc_prob_0_FC_0_1
12,4821,12,Female,mc_prob_0_FC_0_1
13,5016,13,Female,mc_prob_0_FC_0_1
14,4981,14,Female,mc_prob_0_FC_0_1
15,5011,15,Female,mc_prob_0_FC_0_1
16,4986,16,Female,mc_prob_0_FC_0_1
17,5020,17,Female,mc_prob_0_FC_0_1
18,4975,18,Female,mc_prob_0_FC_0_1
19,5063,19,Female,mc_prob_0_FC_0_1
20,4991,20,Female,mc_prob_0_FC_0_1
21,4825,21,Female,mc_prob_0_FC_0_1
22,4882,22,Female,mc_prob_0_FC_0_1
23,4949,23,Female,mc_prob_0_FC_0_1
24,4913,24,Female,mc_prob_0_FC_0_1
25,4981,25,Female,mc_prob_0_FC_0_1
26,4992,26,Female,mc_prob_0_FC_0_1
27,4906,27,Female,mc_prob_0_FC_0_1
28,4951,28,Female,mc_prob_0_FC_0_1
29,4995,29,Female,mc_prob_0_FC_0_1
30,5043,30,Female,mc_prob_0_FC_0_1
31,4938,31,Female,mc_prob_0_FC_0_1
32,4897,32,Female,mc_prob_0_FC_0_1
33,4947,33,Female,mc_prob_0_FC_0_1
34,4912,34,Female,mc_prob_0_FC_0_1
35,4934,35,Female,mc_prob_0_FC_0_1
36,5010,36,Female,mc_prob_0_FC_0_1
37,4939,37,Female,mc_prob_0_FC_0_1
38,4761,38,Female,mc_prob_0_FC_0_1
39,4905,39,Female,mc_prob_0_FC_0_1
40,4914,40,Female,mc_prob_0_FC_0_1
41,4869,41,Female,mc_prob_0_FC_0_1
42,4774,42,Female,mc_prob_0_FC_0_1
43,4886,43,Female,mc_prob_0_FC_0_1
44,4830,44,Female,mc_prob_0_FC_0_1
45,4905,45,Female,mc_prob_0_FC_0_1
46,5047,46,Female,mc_prob_0_FC_0_1
47,4975,47,Female,mc_prob_0_FC_0_1
48,4940,48,Female,mc_prob_0_FC_0_1
49,4950,49,Female,mc_prob_0_FC_0_1
50,4942,50,Female,mc_prob_0_FC_0_1
51,7000,0,Male,mc_prob_0_FC_0_1
52,4402,1,Male,mc_prob_0_FC_0_1
53,4101,2,Male,mc_prob_0_FC_0_1
54,4188,3,Male,mc_prob_0_FC_0_1
